Name	A549	BGC-823	HEK293	H9	PC-3M-IE8	T/G HA-VSMC	MCF-7	NSC	Panc-1	U251
hsa-miR-1255b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hcmv-miR-US5-2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-889	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-140-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-671-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-142-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.847642064	N/A	N/A
hsa-miR-134	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548f	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-377-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.503212857	0.733829927	N/A
hsa-miR-1827	0.535422098	0.878885879	0.356399075	0.159998072	0.94312676	0.721203709	0.62558436	N/A	0.531472515	0.77211909
ebv-miR-BART12	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-890	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-148a-3p	N/A	0.443474628	N/A	N/A	N/A	N/A	0.491410113	N/A	N/A	N/A
hsa-miR-124-3p	0.673190509	N/A	0.270977735	0.280558822	N/A	0.659883631	0.779504425	N/A	N/A	N/A
kshv-miR-K12-10b	0.280798272	N/A	0.105876526	0.236114685	N/A	N/A	N/A	N/A	N/A	0.672157252
hsa-miR-27b-5p	0.603885759	N/A	N/A	N/A	0.984799059	N/A	N/A	N/A	0.340901828	N/A
hsa-miR-541-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1266	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-200c-3p	N/A	N/A	N/A	0.250202199	N/A	0.97819328	0.979823141	0.547220958	N/A	N/A
hsa-miR-1181	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-632	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-544a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hcmv-miR-US25-2-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-211-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1183	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-520a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1207-3p	0.282226885	N/A	0.048078227	0.222190916	0.466977389	N/A	N/A	0.966320205	N/A	0.955497369
hsa-miR-563	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART4*	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2117	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-142-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-133a	N/A	N/A	N/A	0.221003346	N/A	N/A	N/A	N/A	0.544486415	N/A
hsa-miR-611	N/A	N/A	N/A	0.33283636	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-509-3-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548w	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3065-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3132	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4280	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
kshv-miR-K12-5*	N/A	0.473263489	0.279974357	0.285044214	0.778901821	N/A	0.606716089	0.741773307	0.519392882	N/A
hsa-miR-3123	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3167	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-26a-5p	N/A	0.740406724	N/A	0.385391638	N/A	N/A	0.56736082	0.583112634	0.451115776	0.926542889
hsa-miR-4315	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3158-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3122	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3191-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-583	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3684	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4254	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3186-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3678-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3177-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3917	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-202-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-628-3p	0.17342582	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3666	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3646	0.198571021	0.817478301	0.363454781	0.277384587	0.94545757	0.942953226	0.749100782	0.807720881	0.725212465	0.415278808
hsa-miR-3938	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-374c-3p	N/A	N/A	0.165972638	0.304297262	0.950244702	N/A	N/A	N/A	0.995141775	N/A
hsa-miR-371a-5p	N/A	N/A	N/A	0.400739086	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-296-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-568	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4767	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ao-3p	N/A	N/A	N/A	0.233201582	0.865148156	N/A	N/A	N/A	N/A	N/A
hsa-miR-4647	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4650-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4536-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4529-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5685	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4461	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4498	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4487	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4446-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4512	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4424	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5583-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-146b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1280	N/A	0.62103377	0.457549175	0.515185678	0.719726211	N/A	0.723478891	0.54982259	0.51787926	0.435236781
hsa-miR-3190-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5692b/hsa-miR-5692c	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4452	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4776-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5705	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4746-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4458	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5586-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3155a/hsa-miR-3155b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-660-3p	0.328844702	N/A	0.2320077	0.337803591	0.80590373	N/A	0.552153204	N/A	0.670992818	N/A
hsa-miR-3124-3p	0.232655718	N/A	0.489180678	0.363159931	N/A	0.611342295	0.382368919	N/A	0.477181108	0.938323068
hsa-miR-4715-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4440	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4753-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5007-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4517	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4795-5p	0.366018445	N/A	0.298235847	0.244669562	N/A	0.755084433	0.55016807	N/A	0.609563887	N/A
hsa-miR-4644	0.185551033	N/A	0.525437232	N/A	N/A	0.350535794	0.859999566	0.883085962	0.459129931	N/A
hsa-miR-4445-5p	0.190406763	0.569437575	0.459364296	0.446471404	N/A	0.751335265	0.452175871	0.626339516	0.662078664	0.340727412
hsa-miR-4804-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5195-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4685-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5095	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4286	0.961109765	0.285212284	N/A	0.37463041	0.893810952	0.923783466	0.51090984	0.451228607	0.412732138	0.473342568
hsa-miR-5700	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-550a-3p	N/A	N/A	0.329721147	N/A	0.663532937	N/A	N/A	N/A	0.785107243	N/A
hsa-miR-92a-2-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-363-5p	N/A	0.387111085	0.922569567	N/A	0.804053205	N/A	0.781110716	0.762991737	0.944582157	N/A
hsa-miR-1255a	N/A	N/A	0.437207779	0.156462544	0.699880824	0.655058533	0.81764339	0.486931949	N/A	0.539524205
hsa-miR-34b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-125a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-99a-5p	N/A	0.528385898	N/A	N/A	0.84396732	N/A	0.932092765	0.453882268	N/A	N/A
hsa-miR-507	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1286	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-30c-2-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-708-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-101-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-29c-3p	N/A	0.41787488	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-302b-3p	N/A	N/A	N/A	0.149414372	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-449b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-140-3p	N/A	N/A	0.420901665	0.422293314	N/A	N/A	0.932696684	0.569343547	0.631343834	0.363120478
hsa-miR-944	0.334064463	N/A	0.581134664	N/A	N/A	0.684617861	0.791395598	0.429678682	N/A	N/A
hsa-miR-1282	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-124-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-320a	N/A	N/A	0.100126941	0.231825795	0.960117366	N/A	0.722465525	0.18259948	0.733385652	0.263310893
hsa-miR-135a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-22-3p	N/A	N/A	N/A	0.411275918	N/A	N/A	0.988008875	0.316687537	N/A	0.380581161
hsa-miR-15a-5p	N/A	N/A	0.276155653	0.365781002	N/A	N/A	0.972044725	0.390943043	N/A	0.2708031
hsa-miR-505-5p	0.654766357	N/A	N/A	0.239134755	0.696486165	N/A	N/A	0.338409277	N/A	0.227750566
hsa-miR-126-3p	N/A	N/A	N/A	0.202702231	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1228-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-616-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-654-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.433169386	0.599858894	N/A
hsa-miR-1224-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART2-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-206	0.331434027	N/A	0.322394015	0.265469479	0.514418189	N/A	0.798045987	0.297468416	N/A	N/A
hsa-miR-374b-3p	N/A	N/A	0.100720342	0.356828317	0.718953466	N/A	0.760987785	0.997070075	0.907601165	N/A
ebv-miR-BART6-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-604	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-519d	0.657689408	N/A	N/A	0.247539588	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-195-5p	N/A	N/A	N/A	0.399033819	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-32-3p	0.87787761	N/A	0.091334981	0.322668854	0.858912382	N/A	N/A	0.460203747	0.970967129	0.593821527
hsa-miR-99b-3p	0.701535373	0.7895478	0.29484311	N/A	0.407247734	N/A	0.762084671	N/A	N/A	0.452821724
ebv-miR-BART8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-629-5p	0.623587007	N/A	0.181644417	N/A	0.712683536	N/A	0.940588524	N/A	N/A	N/A
hsa-miR-1278	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1538	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1915-3p	0.272285432	N/A	0.119329642	0.414846346	0.899789236	N/A	0.821694969	0.698280414	0.88017884	0.977907754
hsa-miR-3164	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART21-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-596	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3142	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.851454337	N/A
hsa-miR-3140-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3115	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv2-miR-H23*	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4328	N/A	N/A	N/A	0.488844851	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4258	0.279473443	N/A	0.126117627	0.421112609	0.693543526	N/A	N/A	0.732175048	0.853170975	0.866200824
hsa-miR-3144-3p	0.541741211	0.970755488	0.189974653	0.256372251	0.599067314	N/A	N/A	0.510144759	0.900793571	0.696048238
hsa-miR-4270	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H14-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.596193273	N/A	N/A
hsa-miR-3148	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3911	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4259	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3612	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3650	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548v	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-765	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3688-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv2-miR-H21	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3686	0.353606871	0.848590043	0.444814398	0.339195071	0.901120578	0.616850227	0.624692327	N/A	0.977920347	0.686047618
hsa-miR-3150b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-676-5p	N/A	N/A	N/A	N/A	0.790539714	N/A	N/A	N/A	N/A	N/A
hsa-miR-557	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3924	N/A	N/A	0.182319382	0.256602942	0.671506254	N/A	N/A	0.650320561	N/A	0.999129205
hsa-miR-3614-3p	N/A	N/A	N/A	N/A	0.824191824	N/A	N/A	N/A	N/A	N/A
kshv-miR-K12-5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-412	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART8*	0.502272978	N/A	0.282851165	0.348125183	0.818266277	0.971705835	N/A	N/A	N/A	N/A
hsa-miR-3191-5p	0.921889434	0.721132641	0.063635442	0.273712562	0.351713947	N/A	N/A	0.429758604	0.722888783	N/A
hsa-miR-122-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4439	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-29a-3p	N/A	0.199331462	N/A	0.1900161	N/A	N/A	0.971379536	0.338215054	0.603145151	0.100347606
hsa-miR-5689	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-433	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4501	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5582-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4672	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4453	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4425	N/A	N/A	0.310350587	0.215454651	0.68332203	N/A	0.738192544	0.470782141	N/A	N/A
hsa-miR-4774-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4476	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4789-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4429	N/A	0.274977948	N/A	N/A	0.657861711	N/A	0.709439415	0.363105809	N/A	N/A
hsa-miR-5196-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4701-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3158-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1273f	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4780	N/A	N/A	0.411260893	0.320254208	0.939347397	N/A	0.722291475	0.576493322	0.6368378	N/A
hsa-miR-3913-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4659b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-378h	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4638-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5000-3p	N/A	0.370120819	N/A	N/A	0.678746219	N/A	0.768119257	0.406774794	N/A	N/A
hsa-miR-4665-3p	N/A	N/A	N/A	0.41713594	N/A	N/A	N/A	0.85651976	N/A	N/A
hsa-miR-5591-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4642	0.592732462	N/A	0.097066649	0.298817988	0.672645132	N/A	0.802527761	0.615983071	N/A	N/A
hsa-miR-4701-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3184-3p	N/A	N/A	N/A	0.302500551	0.445689989	N/A	0.699092865	0.627348762	0.717728632	0.53099219
hsa-miR-4719	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3922-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4788	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4758-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4490	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4474-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4658	0.446151896	N/A	0.199619769	0.199275847	0.722885526	N/A	N/A	0.514213445	N/A	0.465514896
hsa-miR-4643	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4711-3p	N/A	N/A	0.198887829	N/A	N/A	0.392099323	N/A	0.390242692	0.450874535	N/A
hsa-miR-5690	N/A	0.508490963	N/A	0.245559273	0.800920523	N/A	0.787062239	N/A	N/A	N/A
hsa-miR-3663-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-562	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-345-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-515-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-127-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548i	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-302c-3p	N/A	N/A	N/A	0.277771419	N/A	N/A	N/A	N/A	N/A	N/A
hiv1-miR-TAR-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-106b-5p	N/A	N/A	0.177599039	0.24646017	0.914186305	N/A	N/A	0.757139889	N/A	0.528704213
hsa-miR-96-5p	N/A	N/A	N/A	0.296829888	N/A	N/A	N/A	N/A	N/A	0.704667778
hsa-miR-1238	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1234	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-375	0.7986964	N/A	N/A	N/A	0.898413185	N/A	N/A	0.761350887	0.841873568	N/A
hsa-miR-1227	N/A	N/A	N/A	0.298094791	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-511	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-452-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-7-5p	N/A	N/A	0.175331524	0.337881947	0.766326366	N/A	N/A	N/A	N/A	0.555071782
hsa-miR-591	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
kshv-miR-K12-6-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-15b-5p	N/A	N/A	0.114573533	0.177562477	0.587817404	N/A	0.995878543	0.64639135	N/A	0.332062509
hsa-miR-607	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-16-5p	N/A	N/A	0.300755516	N/A	0.653665195	N/A	N/A	0.49015711	N/A	0.483674071
hsa-miR-645	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1287	N/A	N/A	N/A	N/A	N/A	0.81006631	N/A	N/A	N/A	N/A
hsa-miR-18a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-378a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-500a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-888-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-331-3p	N/A	N/A	N/A	0.331661092	0.573666244	N/A	N/A	0.438409005	N/A	0.67030118
hsa-miR-106a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2115-5p	N/A	N/A	N/A	N/A	0.636977218	N/A	N/A	N/A	N/A	N/A
hsa-miR-2114-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2052	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1915-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-449a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-496	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-33a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-324-3p	0.496606591	N/A	0.187447831	0.232786896	N/A	N/A	0.79189084	0.532681278	0.728857182	0.682498124
hsa-miR-100-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
